TIM REL,GTX,GTY,XRAW,YRAW,GT Xmm,GT Ymm,Xmm,Ymm,YAW GT,YAW DATA,PITCH GT,PITCH DATA,GAZE GT,GAZE ANG,DIFF GZ
48403.7383199,-337.0,337.0,883.7123,-1388.3638,-76.836,76.836,201.4864044,-316.5469464,-6.26403505297,16.4953230574,6.26403505297,-18.8571105672,19.1296721838,41.1618354078,22.032163224
48453.2378399,-337.0,337.0,-394.9198,16.9328,-76.836,76.836,-90.0417144,3.8606784,-6.26403505297,-10.564403456,6.26403505297,4.30028005718,19.1296721838,26.7564548007,7.62678261683
48486.9885099,-337.0,337.0,-461.4147,130.2494,-76.836,76.836,-105.2025516,29.6968632,-6.26403505297,-12.2695733983,6.26403505297,-3.52706660066,19.1296721838,15.9774371449,3.15223503897
48520.3537199,-337.0,337.0,-447.6627,239.5044,-76.836,76.836,-102.0670956,54.6070032,-6.26403505297,-12.016188857,6.26403505297,-1.41106400731,19.1296721838,17.5961389821,1.53353320173
48553.60659,-337.0,337.0,-380.5852,312.8685,-76.836,76.836,-86.7734256,71.334018,-6.26403505297,-10.7760861258,6.26403505297,0.00237196098441,19.1296721838,18.3304127871,0.799259396751
48586.98264,-337.0,337.0,-367.9728,333.2249,-76.836,76.836,-83.8977984,75.9752772,-6.26403505297,-10.5432385799,6.26403505297,0.39118283384,19.1296721838,18.5956517863,0.534020397534
48620.3575399,-337.0,337.0,-369.1645,329.4283,-76.836,76.836,-84.169506,75.1096524,-6.26403505297,-10.5655664607,6.26403505297,0.31452102315,19.1296721838,18.5322598972,0.597412286683
48653.4826899,-337.0,337.0,-368.0228,330.6827,-76.836,76.836,-83.9091984,75.3956556,-6.26403505297,-10.5450209736,6.26403505297,0.338608107029,19.1296721838,18.545551158,0.584121025844
48686.8573101,-337.0,337.0,-366.2156,330.5795,-76.836,76.836,-83.4971568,75.372126,-6.26403505297,-10.5123655846,6.26403505297,0.338382472095,19.1296721838,18.5312397371,0.59843244674
48720.23278,-337.0,337.0,-351.6212,331.9728,-76.836,76.836,-80.1696336,75.6897984,-6.26403505297,-10.2472719973,6.26403505297,0.380212859868,19.1296721838,18.4976876255,0.63198455833
48753.6031201,-337.0,337.0,-329.4714,334.4708,-76.836,76.836,-75.1194792,76.2593424,-6.26403505297,-9.83348491953,6.26403505297,0.420722672567,19.1296721838,18.3991352725,0.730536911309
48786.97317,-337.0,337.0,-322.8725,336.3406,-76.836,76.836,-73.61493,76.6856568,-6.26403505297,-9.71174914467,6.26403505297,0.454914402437,19.1296721838,18.3922520352,0.73742014866
48820.05584,-337.0,337.0,-321.2783,336.4994,-76.836,76.836,-73.2514524,76.7218632,-6.26403505297,-9.68062295307,6.26403505297,0.453681376868,19.1296721838,18.3810577001,0.748614483712
48853.31442,-337.0,337.0,-319.9424,336.0242,-76.836,76.836,-72.9468672,76.6135176,-6.26403505297,-9.65286221368,6.26403505297,0.441939708406,19.1296721838,18.3566968044,0.772975379452
48886.8013699,-337.0,337.0,-318.7085,336.5469,-76.836,76.836,-72.665538,76.7326932,-6.26403505297,-9.63256226641,6.26403505297,0.448395990452,19.1296721838,18.3567365208,0.772935663035
48920.05197,-337.0,337.0,-320.0837,335.9961,-76.836,76.836,-72.9790836,76.6071108,-6.26403505297,-9.66103099581,6.26403505297,0.43757322656,19.1296721838,18.3533143441,0.776357839763
48953.48332,-337.0,337.0,-318.8396,336.2987,-76.836,76.836,-72.6954288,76.6761036,-6.26403505297,-9.64043119922,6.26403505297,0.443340503205,19.1296721838,18.3520514879,0.777620695936
48986.8146,-337.0,337.0,-317.9224,336.1039,-76.836,76.836,-72.4863072,76.6316892,-6.26403505297,-9.62432953578,6.26403505297,0.43613996101,19.1296721838,18.3389116021,0.790760581741
49020.07232,-337.0,337.0,-313.7703,334.1107,-76.836,76.836,-71.5396284,76.1772396,-6.26403505297,-9.54989744178,6.26403505297,0.395680354264,19.1296721838,18.2805906045,0.849081579344
49053.31494,-337.0,337.0,-313.2718,331.4829,-76.836,76.836,-71.4259704,75.5781012,-6.26403505297,-9.54104426548,6.26403505297,0.344712573807,19.1296721838,18.2315634801,0.898108703734
49086.6926899,-337.0,337.0,-311.9114,330.096,-76.836,76.836,-71.1157992,75.261888,-6.26403505297,-9.51351160946,6.26403505297,0.31874690535,19.1296721838,18.1988936665,0.930778517314
49119.98576,-337.0,337.0,-311.6696,330.5241,-76.836,76.836,-71.0606688,75.3594948,-6.26403505297,-9.50902463589,6.26403505297,0.328250007892,19.1296721838,18.2080753029,0.92159688091
49153.19189,-337.0,337.0,-311.8606,328.9875,-76.836,76.836,-71.1042168,75.00915,-6.26403505297,-9.51179298907,6.26403505297,0.301102719934,19.1296721838,18.1849373478,0.944734835994
49186.7367101,-337.0,337.0,-319.0734,329.8466,-76.836,76.836,-72.7487352,75.2050248,-6.26403505297,-9.64637364501,6.26403505297,0.312379888882,19.1296721838,18.2294886605,0.900183523376
49219.9396899,-337.0,337.0,-323.0731,333.9666,-76.836,76.836,-73.6606668,76.1443848,-6.26403505297,-9.72086978331,6.26403505297,0.391313989554,19.1296721838,18.3200494798,0.809622704086
49253.04774,-337.0,337.0,-327.4238,337.5284,-76.836,76.836,-74.6526264,76.9564752,-6.26403505297,-9.80231808048,6.26403505297,0.456974698339,19.1296721838,18.4016468694,0.728025314399
49286.6099501,-337.0,337.0,-330.334,340.0879,-76.836,76.836,-75.316152,77.5400412,-6.26403505297,-9.85442201753,6.26403505297,0.506196144805,19.1296721838,18.4584494191,0.671222764704
49319.8015299,-337.0,337.0,-333.0526,340.2708,-76.836,76.836,-75.9359928,77.5817424,-6.26403505297,-9.90461902123,6.26403505297,0.509846360342,19.1296721838,18.4749129168,0.654759267073
49353.1071501,-337.0,337.0,-333.4852,339.8512,-76.836,76.836,-76.0346256,77.4860736,-6.26403505297,-9.91445595128,6.26403505297,0.50055318602,19.1296721838,18.4709823805,0.658689803294
49386.50828,-337.0,337.0,-332.6618,338.4699,-76.836,76.836,-75.8468904,77.1711372,-6.26403505297,-9.90090886765,6.26403505297,0.474148724233,19.1296721838,18.4413663521,0.688305831728
49419.8213201,-337.0,337.0,-330.306,339.8751,-76.836,76.836,-75.309768,77.4915228,-6.26403505297,-9.86023093116,6.26403505297,0.499610064863,19.1296721838,18.4531382992,0.676533884682
49453.18367,-337.0,337.0,-328.0968,341.413,-76.836,76.836,-74.8060704,77.842164,-6.26403505297,-9.82335079011,6.26403505297,0.528616521868,19.1296721838,18.4674250085,0.662247175377
49486.4790299,-337.0,337.0,-328.0657,342.4966,-76.836,76.836,-74.7989796,78.0892248,-6.26403505297,-9.82410370053,6.26403505297,0.545992150893,19.1296721838,18.4830376544,0.646634529419
49519.68572,-337.0,337.0,-328.536,343.1827,-76.836,76.836,-74.906208,78.2456556,-6.26403505297,-9.83060959588,6.26403505297,0.557437502301,19.1296721838,18.4918552658,0.637816918008
49553.0680399,-337.0,337.0,-328.9138,343.8723,-76.836,76.836,-74.9923464,78.4028844,-6.26403505297,-9.83553418823,6.26403505297,0.569333107284,19.1296721838,18.5025179483,0.627154235578
49586.44208,-337.0,337.0,-330.9268,344.2092,-76.836,76.836,-75.4513104,78.4796976,-6.26403505297,-9.87182038778,6.26403505297,0.577754139574,19.1296721838,18.51934051,0.610331673825
49619.5783501,-337.0,337.0,-331.1911,345.4514,-76.836,76.836,-75.5115708,78.7629192,-6.26403505297,-9.87607127347,6.26403505297,0.605276293586,19.1296721838,18.5438748841,0.585797299782
49652.9312999,-337.0,337.0,-330.6274,348.2982,-76.836,76.836,-75.3830472,79.4119896,-6.26403505297,-9.86644939536,6.26403505297,0.661892304599,19.1296721838,18.5912283431,0.538443840751
49686.2976499,-337.0,337.0,-328.2334,348.04,-76.836,76.836,-74.8372152,79.35312,-6.26403505297,-9.82188691682,6.26403505297,0.655676951587,19.1296721838,18.5692215392,0.560450644672
49719.42309,-337.0,337.0,-322.1267,347.008,-76.836,76.836,-73.4448876,79.117824,-6.26403505297,-9.71282967295,6.26403505297,0.630746546853,19.1296721838,18.5121585979,0.61751358598
49752.8128099,-337.0,337.0,-319.9828,345.5364,-76.836,76.836,-72.9560784,78.7822992,-6.26403505297,-9.67637004593,6.26403505297,0.602975996441,19.1296721838,18.4792349304,0.650437253479
49786.2321899,-337.0,337.0,-319.329,345.1033,-76.836,76.836,-72.807012,78.6835524,-6.26403505297,-9.66836158214,6.26403505297,0.593596556887,19.1296721838,18.4686696622,0.661002521683
49819.47965,-337.0,337.0,-317.149,343.5206,-76.836,76.836,-72.309972,78.3226968,-6.26403505297,-9.62809598487,6.26403505297,0.558539776893,19.1296721838,18.4230184685,0.706653715384
49852.6726599,-337.0,337.0,-317.5653,342.5236,-76.836,76.836,-72.4048884,78.0953808,-6.26403505297,-9.63786199791,6.26403505297,0.535206616883,19.1296721838,18.4024352906,0.72723689328
49886.0994499,-337.0,337.0,-317.81,343.0953,-76.836,76.836,-72.46068,78.2257284,-6.26403505297,-9.6430585367,6.26403505297,0.543028612558,19.1296721838,18.4101772855,0.719494898388
49919.47948,-337.0,337.0,-318.4251,343.0287,-76.836,76.836,-72.6009228,78.2105436,-6.26403505297,-9.65603394449,6.26403505297,0.53793999313,19.1296721838,18.4074545645,0.722217619388
49952.7962201,-337.0,337.0,-319.6225,341.9735,-76.836,76.836,-72.87393,77.969958,-6.26403505297,-9.67720482676,6.26403505297,0.51471448676,19.1296721838,18.3881520454,0.741520138412
49996.4690099,-337.0,337.0,-321.864,345.1591,-76.836,76.836,-73.384992,78.6962748,-6.26403505297,-9.71862623027,6.26403505297,0.57355068242,19.1296721838,18.4494291653,0.680243018539
50029.8493299,-337.0,337.0,-319.6962,345.6139,-76.836,76.836,-72.8907336,78.7999692,-6.26403505297,-9.67849800223,6.26403505297,0.57701079628,19.1296721838,18.4439296711,0.68574251275
50052.60361,-337.0,337.0,-319.6917,344.7354,-76.836,76.836,-72.8897076,78.5996712,-6.26403505297,-9.68032062005,6.26403505297,0.558933359684,19.1296721838,18.4281105521,0.701561631739
50086.09882,-337.0,337.0,-319.4599,344.9871,-76.836,76.836,-72.8368572,78.6570588,-6.26403505297,-9.67337744826,6.26403505297,0.568316349649,19.1296721838,18.4319173522,0.697754831608
50129.7282701,-337.0,337.0,-319.2865,345.428,-76.836,76.836,-72.797322,78.757584,-6.26403505297,-9.67236805479,6.26403505297,0.574393449014,19.1296721838,18.4406354793,0.689036704537
50163.1057401,-337.0,337.0,-315.0594,344.9333,-76.836,76.836,-71.8335432,78.6447924,-6.26403505297,-9.59493209749,6.26403505297,0.563881868982,19.1296721838,18.410664297,0.719007886844
50196.2237599,-337.0,337.0,-314.5628,343.654,-76.836,76.836,-71.7203184,78.353112,-6.26403505297,-9.59202372367,6.26403505297,0.535470264848,19.1296721838,18.3840678221,0.745604361698
50229.6006601,-337.0,337.0,-315.946,346.882,-76.836,76.836,-72.035688,79.089096,-6.26403505297,-9.624450745,6.26403505297,0.593814934389,19.1296721838,18.4466816237,0.682990560172
50263.10186,-337.0,337.0,-318.2933,350.3081,-76.836,76.836,-72.5708724,79.8702468,-6.26403505297,-9.66584606427,6.26403505297,0.662423348134,19.1296721838,18.5213802351,0.60829194872
50296.3564501,-337.0,337.0,-318.3496,349.8756,-76.836,76.836,-72.5837088,79.7716368,-6.26403505297,-9.65939632834,6.26403505297,0.658431594021,19.1296721838,18.5167661216,0.612906062266
50329.60847,-337.0,337.0,-320.6051,348.1888,-76.836,76.836,-73.0979628,79.3870464,-6.26403505297,-9.69895195119,6.26403505297,0.629376014214,19.1296721838,18.5025807087,0.627091475106
50362.85023,-337.0,337.0,-327.2808,344.225,-76.836,76.836,-74.6200224,78.4833,-6.26403505297,-9.82269281234,6.26403505297,0.556026685872,19.1296721838,18.4725695084,0.657102675466
50396.2282701,-337.0,337.0,-330.9891,341.9158,-76.836,76.836,-75.4655148,77.9568024,-6.26403505297,-9.89070804636,6.26403505297,0.514373001771,19.1296721838,18.4574123937,0.67225979012
50429.6023099,-337.0,337.0,-331.6545,341.7232,-76.836,76.836,-75.617226,77.9128896,-6.26403505297,-9.90147971626,6.26403505297,0.515508635406,19.1296721838,18.4631755939,0.666496589977
50462.7268999,-337.0,337.0,-328.8411,342.5341,-76.836,76.836,-74.9757708,78.0977748,-6.26403505297,-9.84951901292,6.26403505297,0.534376738624,19.1296721838,18.4672398277,0.662432356107
50496.0490499,-337.0,337.0,-328.0807,340.9555,-76.836,76.836,-74.8023996,77.737854,-6.26403505297,-9.83506847135,6.26403505297,0.507944394391,19.1296721838,18.4431884223,0.686483761559
50529.3233099,-337.0,337.0,-327.362,338.1517,-76.836,76.836,-74.638536,77.0985876,-6.26403505297,-9.82154523661,6.26403505297,0.457405174101,19.1296721838,18.396505838,0.733166345802
50562.7281499,-337.0,337.0,-327.0386,337.9241,-76.836,76.836,-74.5648008,77.0466948,-6.26403505297,-9.81454377634,6.26403505297,0.455629111813,19.1296721838,18.3939077816,0.735764402266
50595.9100399,-337.0,337.0,-326.157,337.6478,-76.836,76.836,-74.363796,76.9836984,-6.26403505297,-9.79782653109,6.26403505297,0.450425707731,19.1296721838,18.3846256927,0.745046491157
50629.32371,-337.0,337.0,-325.5056,337.248,-76.836,76.836,-74.2152768,76.892544,-6.26403505297,-9.78633600267,6.26403505297,0.441878779378,19.1296721838,18.3733526028,0.756319581053
50662.6561301,-337.0,337.0,-326.0742,334.2642,-76.836,76.836,-74.3449176,76.2122376,-6.26403505297,-9.7971741431,6.26403505297,0.383862189646,19.1296721838,18.3251793974,0.804492786468
50695.9266899,-337.0,337.0,-326.0439,334.2466,-76.836,76.836,-74.3380092,76.2082248,-6.26403505297,-9.79488798473,6.26403505297,0.385658864015,19.1296721838,18.3260529697,0.803619214182
50729.2918899,-337.0,337.0,-324.8077,335.1241,-76.836,76.836,-74.0561556,76.4082948,-6.26403505297,-9.7714587714,6.26403505297,0.401983429053,19.1296721838,18.3327930948,0.796879089011
50762.68818,-337.0,337.0,-326.1755,334.5241,-76.836,76.836,-74.368014,76.2714948,-6.26403505297,-9.7956815498,6.26403505297,0.389083432455,19.1296721838,18.3263266651,0.803345518733
50795.8780501,-337.0,337.0,-327.7165,334.913,-76.836,76.836,-74.719362,76.360164,-6.26403505297,-9.8254103548,6.26403505297,0.395998172434,19.1296721838,18.3401485333,0.789523650568
50829.10185,-337.0,337.0,-329.4645,332.2094,-76.836,76.836,-75.117906,75.7437432,-6.26403505297,-9.86020542882,6.26403505297,0.340809015438,19.1296721838,18.3020766236,0.827595560199
50862.5083899,-337.0,337.0,-329.9391,332.8549,-76.836,76.836,-75.2261148,75.8909172,-6.26403505297,-9.87035364231,6.26403505297,0.353096481418,19.1296721838,18.3159690992,0.813703084692
50895.7261999,-337.0,337.0,-328.1532,334.3368,-76.836,76.836,-74.8189296,76.2287904,-6.26403505297,-9.83561865282,6.26403505297,0.384578158225,19.1296721838,18.3348492063,0.794822977573
50929.1045299,-337.0,337.0,-325.0347,334.0595,-76.836,76.836,-74.1079116,76.165566,-6.26403505297,-9.7762230009,6.26403505297,0.382049987322,19.1296721838,18.3169403561,0.812731827724
50962.50195,-337.0,337.0,-325.1653,334.3209,-76.836,76.836,-74.1376884,76.2251652,-6.26403505297,-9.77754184138,6.26403505297,0.391257606744,19.1296721838,18.3260168168,0.803655367068
50995.7283099,-1.0,337.0,-324.4461,335.9663,-0.228,76.836,-73.9737108,76.6003164,-0.0186620532386,-9.76767264258,6.26403505297,0.42088467934,18.1238233489,18.3508842902,0.22706094133
51029.1043501,-1.0,337.0,-325.0405,336.7959,-0.228,76.836,-74.109234,76.7894652,-0.0186620532386,-9.78068176948,6.26403505297,0.433687638819,18.1238233489,18.3655079212,0.241684572348
51062.42452,-1.0,337.0,-327.6719,336.1463,-0.228,76.836,-74.7091932,76.6413564,-0.0186620532386,-9.82600563188,6.26403505297,0.421553251917,18.1238233489,18.3680436946,0.244220345669
51095.6850901,-1.0,337.0,-328.6696,333.0808,-0.228,76.836,-74.9366688,75.9424224,-0.0186620532386,-9.83873652026,6.26403505297,0.364708698053,18.1238233489,18.3189429339,0.195119585046
51128.9342599,-1.0,337.0,-329.9089,332.6151,-0.228,76.836,-75.2192292,75.8362428,-0.0186620532386,-9.85792681155,6.26403505297,0.35869401926,18.1238233489,18.3189540304,0.195130681544
51162.3017499,-1.0,337.0,-328.3676,332.7325,-0.228,76.836,-74.8678128,75.86301,-0.0186620532386,-9.83002136615,6.26403505297,0.363478271927,18.1238233489,18.3167048249,0.192881476005
51195.6013899,-1.0,337.0,-327.3997,332.6051,-0.228,76.836,-74.6471316,75.8339628,-0.0186620532386,-9.81664344754,6.26403505297,0.364177402983,18.1238233489,18.3174705628,0.193647213917
51228.9757199,-1.0,337.0,-323.4726,332.7168,-0.228,76.836,-73.7517528,75.8594304,-0.0186620532386,-9.76376675856,6.26403505297,0.333044261099,18.1238233489,18.2592297548,0.135406405864
51262.2243199,-1.0,337.0,-90.469,351.1528,-0.228,76.836,-20.626932,80.0628384,-0.0186620532386,-5.37013494664,6.26403505297,0.684688275366,18.1238233489,17.7395695491,0.384253799812
51295.42816,-1.0,337.0,-65.0403,353.8275,-0.228,76.836,-14.8291884,80.67267,-0.0186620532386,-4.88367541083,6.26403505297,0.741189723799,18.1238233489,17.7605392833,0.363284065576
51328.8452499,-1.0,337.0,-55.4805,353.3216,-0.228,76.836,-12.649554,80.5573248,-0.0186620532386,-4.69947854572,6.26403505297,0.736559477545,18.1238233489,17.748729904,0.375093444883
51362.10269,-1.0,337.0,-50.922,352.5289,-0.228,76.836,-11.610216,80.3765892,-0.0186620532386,-4.61058986278,6.26403505297,0.7260154003,18.1238233489,17.73646222,0.387361128877
51395.4707499,-1.0,337.0,-49.1602,351.8705,-0.228,76.836,-11.2085256,80.226474,-0.0186620532386,-4.57471393199,6.26403505297,0.717645208937,18.1238233489,17.7275100421,0.3963133068
51428.9708099,-1.0,337.0,-43.7982,352.3912,-0.228,76.836,-9.9859896,80.3451936,-0.0186620532386,-4.47688094603,6.26403505297,0.720543145923,18.1238233489,17.7266622147,0.397161134244
51462.1042299,-1.0,337.0,-5.7679,356.3278,-0.228,76.836,-1.3150812,81.2427384,-0.0186620532386,-3.7483113955,6.26403505297,0.796472054288,18.1238233489,17.7806366087,0.343186740234
51495.3497,-1.0,337.0,7.0279,359.1662,-0.228,76.836,1.6023612,81.8898936,-0.0186620532386,-3.4999614622,6.26403505297,0.856622120179,18.1238233489,17.8390434744,0.284779874521
51528.70122,-1.0,337.0,9.417,359.2251,-0.228,76.836,2.147076,81.9033228,-0.0186620532386,-3.45021694711,6.26403505297,0.864348887564,18.1238233489,17.8473606509,0.27646269799
51561.97263,-1.0,337.0,12.4603,356.7126,-0.228,76.836,2.8409484,81.3304728,-0.0186620532386,-3.38851326107,6.26403505297,0.825449206067,18.1238233489,17.8134898313,0.310333517602
51595.3492401,-1.0,337.0,13.202,355.7149,-0.228,76.836,3.010056,81.1029972,-0.0186620532386,-3.37477999047,6.26403505297,0.811858711191,18.1238233489,17.8049551049,0.318868244032
51628.8099599,-1.0,337.0,12.743,354.3066,-0.228,76.836,2.905404,80.7819048,-0.0186620532386,-3.38755617673,6.26403505297,0.78761648339,18.1238233489,17.7859424283,0.337880920588
51661.7931299,-1.0,337.0,10.7304,353.4471,-0.228,76.836,2.4465312,80.5859388,-0.0186620532386,-3.42791466033,6.26403505297,0.769774831861,18.1238233489,17.7704906706,0.353332678326
51695.29319,-1.0,337.0,10.8196,354.1021,-0.228,76.836,2.4668688,80.7352788,-0.0186620532386,-3.42358610115,6.26403505297,0.78405298097,18.1238233489,17.7820858487,0.34173750022
51728.6689501,-1.0,337.0,11.0956,354.6775,-0.228,76.836,2.5297968,80.86647,-0.0186620532386,-3.41203796145,6.26403505297,0.799880253043,18.1238233489,17.7964049574,0.327418391489
51761.7946699,-1.0,337.0,12.9697,354.2161,-0.228,76.836,2.9570916,80.7612708,-0.0186620532386,-3.37111825864,6.26403505297,0.797687137534,18.1238233489,17.7946203704,0.329202978468
51795.2223101,-1.0,337.0,13.1029,352.1459,-0.228,76.836,2.9874612,80.2892652,-0.0186620532386,-3.36845645443,6.26403505297,0.762347058134,18.1238233489,17.7644046447,0.359418704187
51828.5994999,-1.0,337.0,13.5843,350.9431,-0.228,76.836,3.0972204,80.0150268,-0.0186620532386,-3.3591324221,6.26403505297,0.743013086041,18.1238233489,17.7493263658,0.374496983049
51861.7237899,-1.0,337.0,13.9846,349.895,-0.228,76.836,3.1884888,79.77606,-0.0186620532386,-3.34981163559,6.26403505297,0.726593881231,18.1238233489,17.7358685913,0.387954757596
51895.2249899,-1.0,337.0,15.3831,347.6719,-0.228,76.836,3.5073468,79.2691932,-0.0186620532386,-3.31871756886,6.26403505297,0.687429245427,18.1238233489,17.6997187257,0.42410462315
51928.4684601,-1.0,337.0,14.8062,344.9717,-0.228,76.836,3.3758136,78.6535476,-0.0186620532386,-3.32838007918,6.26403505297,0.638755698252,18.1238233489,17.6540227603,0.469800588547
51961.69169,-1.0,337.0,13.8603,343.2401,-0.228,76.836,3.1601484,78.2587428,-0.0186620532386,-3.34528331763,6.26403505297,0.608094710636,18.1238233489,17.6252540819,0.498569266957
51995.0990899,-1.0,337.0,14.7179,341.4583,-0.228,76.836,3.3556812,77.8524924,-0.0186620532386,-3.32889053704,6.26403505297,0.575244567916,18.1238233489,17.5929625433,0.53086080556
52028.4751301,-1.0,337.0,15.0882,342.4525,-0.228,76.836,3.4401096,78.07917,-0.0186620532386,-3.32417581456,6.26403505297,0.592633964548,18.1238233489,17.6102895474,0.513533801513
52061.6861,-1.0,337.0,14.936,343.923,-0.228,76.836,3.405408,78.414444,-0.0186620532386,-3.33004643376,6.26403505297,0.618867944821,18.1238233489,17.635776376,0.488046972936
52094.97262,-1.0,337.0,15.4952,344.976,-0.228,76.836,3.5329056,78.654528,-0.0186620532386,-3.31793632307,6.26403505297,0.639478143642,18.1238233489,17.6541265224,0.46969682647
52128.29022,-1.0,337.0,16.553,343.5253,-0.228,76.836,3.774084,78.3237684,-0.0186620532386,-3.29587780684,6.26403505297,0.610711217756,18.1238233489,17.6268948062,0.496928542669
52161.5929899,-1.0,337.0,17.6378,342.7804,-0.228,76.836,4.0214184,78.1539312,-0.0186620532386,-3.2736667294,6.26403505297,0.596204927506,18.1238233489,17.6142533489,0.509570000045
52195.0634,-1.0,337.0,17.7207,341.5282,-0.228,76.836,4.0403196,77.8684296,-0.0186620532386,-3.27365403873,6.26403505297,0.57297432194,18.1238233489,17.5944174479,0.529405900951
52228.15662,-1.0,337.0,17.8619,337.9001,-0.228,76.836,4.0725132,77.0412228,-0.0186620532386,-3.27023429255,6.26403505297,0.507356570117,18.1238233489,17.5352214497,0.588601899165
52261.42119,-1.0,337.0,16.4827,335.5374,-0.228,76.836,3.7580556,76.5025272,-0.0186620532386,-3.29390784774,6.26403505297,0.468569503199,18.1238233489,17.501665022,0.622158326933
52294.6663599,-1.0,337.0,16.0116,334.2367,-0.228,76.836,3.6506448,76.2059676,-0.0186620532386,-3.29974602657,6.26403505297,0.449576879651,18.1238233489,17.4845286868,0.639294662054
52328.2183099,-1.0,337.0,15.9878,333.808,-0.228,76.836,3.6452184,76.108224,-0.0186620532386,-3.29996226032,6.26403505297,0.442639129121,18.1238233489,17.4784769729,0.645346376002
52361.4706199,-1.0,337.0,15.9041,332.5335,-0.228,76.836,3.6261348,75.817638,-0.0186620532386,-3.30244936127,6.26403505297,0.420099199038,18.1238233489,17.4578124882,0.666010860653
52394.6744599,-1.0,337.0,16.6265,332.4789,-0.228,76.836,3.790842,75.8051892,-0.0186620532386,-3.28677491848,6.26403505297,0.4238463371,18.1238233489,17.4630332268,0.66079012212
52428.1884899,-1.0,337.0,17.6518,333.065,-0.228,76.836,4.0246104,75.93882,-0.0186620532386,-3.2650599932,6.26403505297,0.441413643976,18.1238233489,17.4841246695,0.639698679374
52461.43766,-1.0,337.0,16.2993,332.5646,-0.228,76.836,3.7162404,75.8247288,-0.0186620532386,-3.2897461958,6.26403505297,0.435040239028,18.1238233489,17.4786896489,0.64513369998
52494.66203,-1.0,337.0,15.4065,331.6143,-0.228,76.836,3.512682,75.6080604,-0.0186620532386,-3.30449744014,6.26403505297,0.423283961806,18.1238233489,17.4686538916,0.655169457323
52528.0543199,-1.0,337.0,16.0917,332.8183,-0.228,76.836,3.6689076,75.8825724,-0.0186620532386,-3.29041199799,6.26403505297,0.446444950897,18.1238233489,17.4915243387,0.632299010177
52561.3217399,-1.0,337.0,16.6572,332.6962,-0.228,76.836,3.7978416,75.8547336,-0.0186620532386,-3.27951068464,6.26403505297,0.444328199627,18.1238233489,17.4899606723,0.633862676571
52594.7205899,-1.0,337.0,16.8673,334.5398,-0.228,76.836,3.8457444,76.2750744,-0.0186620532386,-3.27162916665,6.26403505297,0.477111551347,18.1238233489,17.5184351421,0.605388206816
52627.93013,-1.0,337.0,20.0526,333.5049,-0.228,76.836,4.5719928,76.0391172,-0.0186620532386,-3.20818845819,6.26403505297,0.456418289564,18.1238233489,17.4979451704,0.625878178498
52661.34637,-1.0,337.0,20.7302,333.2381,-0.228,76.836,4.7264856,75.9782868,-0.0186620532386,-3.19653331811,6.26403505297,0.450264746339,18.1238233489,17.4938431829,0.629980165969
52694.5459399,-1.0,337.0,21.0088,332.9892,-0.228,76.836,4.7900064,75.9215376,-0.0186620532386,-3.19502054505,6.26403505297,0.44317496088,18.1238233489,17.4883078143,0.635515534574
52727.9137099,-1.0,337.0,18.576,334.0861,-0.228,76.836,4.235328,76.1716308,-0.0186620532386,-3.24505653044,6.26403505297,0.45920231975,18.1238233489,17.5025679285,0.621255420419
52761.1614599,-1.0,337.0,16.577,333.1417,-0.228,76.836,3.779556,75.9563076,-0.0186620532386,-3.28601416873,6.26403505297,0.433691209019,18.1238233489,17.4772394324,0.646583916509
52794.4699299,-1.0,337.0,17.0715,332.0741,-0.228,76.836,3.892302,75.7128948,-0.0186620532386,-3.27853200223,6.26403505297,0.411746813291,18.1238233489,17.4569739604,0.66684938848
52827.84112,-1.0,337.0,18.1186,332.9104,-0.228,76.836,4.1310408,75.9035712,-0.0186620532386,-3.25837621208,6.26403505297,0.42834126108,18.1238233489,17.4739498636,0.649873485346
52861.1735499,-1.0,337.0,19.542,331.4658,-0.228,76.836,4.455576,75.5742024,-0.0186620532386,-3.22983014891,6.26403505297,0.400805219808,18.1238233489,17.4482602184,0.675563130491
52894.4298401,-1.0,337.0,19.8467,331.5616,-0.228,76.836,4.5250476,75.5960448,-0.0186620532386,-3.22329773516,6.26403505297,0.401633984506,18.1238233489,17.4503280533,0.673495295558
52927.93589,-1.0,337.0,21.7746,327.6162,-0.228,76.836,4.9646088,74.6964936,-0.0186620532386,-3.18664245775,6.26403505297,0.326346876137,18.1238233489,17.3796653573,0.744157991593
52961.2187099,-1.0,337.0,21.2916,327.4434,-0.228,76.836,4.8544848,74.6570952,-0.0186620532386,-3.19598773715,6.26403505297,0.325913355536,18.1238233489,17.381711954,0.742111394899
52994.1784999,-1.0,337.0,21.3462,326.2718,-0.228,76.836,4.8669336,74.3899704,-0.0186620532386,-3.19311268245,6.26403505297,0.307457725453,18.1238233489,17.3661687917,0.757654557161
53027.67941,-1.0,337.0,21.572,326.0277,-0.228,76.836,4.918416,74.3343156,-0.0186620532386,-3.18603323406,6.26403505297,0.306787889714,18.1238233489,17.3666898922,0.757133456657
53060.97335,-1.0,337.0,20.0543,325.9694,-0.228,76.836,4.5723804,74.3210232,-0.0186620532386,-3.21435094483,6.26403505297,0.306300139304,18.1238233489,17.3655136702,0.758309678725
