Gnd tr X,Gnd tr Y,Gaze X,Gaze Y,Timestamp,Res X,Res Y,User Dis
-673,1,-661.033,0.86,1379233138,,,
-673,1,-654.1866,-13.09,1379233162,,,
-673,1,-646.8397,-26.5122,1379233210,,,
-673,1,-646.7839,-24.3101,1379233244,,,
-673,1,-647.8479,-19.8823,1379233253,,,
-673,1,-647.9014,-17.5393,1379233297,,,
-673,1,-647.2483,-15.4905,1379233343,,,
-673,1,-649.1359,-17.786,1379233377,,,
-673,1,-644.2869,-18.0887,1379233395,,,
-673,1,-646.1515,-19.5455,1379233433,,,
-673,1,-642.9742,-18.6878,1379233477,,,
-673,1,-646.2755,-17.6185,1379233513,,,
-673,1,-652.4262,-18.9867,1379233530,,,
-673,1,-654.9978,-16.1528,1379233556,,,
-673,1,-655.1969,-15.3557,1379233614,,,
-673,1,-654.4497,-15.8339,1379233648,,,
-673,1,-653.895,-16.4558,1379233665,,,
-673,1,-641.4218,-19.301,1379233703,,,
-673,1,-639.7065,-17.9621,1379233747,,,
-673,1,-639.7197,-18.7707,1379233755,,,
-673,1,-639.9808,-18.693,1379233813,,,
-673,1,-638.7859,-17.6416,1379233839,,,
-673,1,-637.2124,-16.5414,1379233856,,,
-673,1,-636.3396,-15.6646,1379233890,,,
-673,1,-634.4594,-16.4974,1379233946,,,
-673,1,-631.412,-18.5728,1379233972,,,
-673,1,-630.8636,-21.1499,1379234006,,,
-673,1,-626.2413,-22.5306,1379234026,,,
-673,1,-626.4297,-20.9759,1379234070,,,
-673,1,-626.473,-19.276,1379234107,,,
-673,1,-630.8399,-21.893,1379234141,,,
-673,1,-635.2913,-22.1621,1379234152,,,
-673,1,-636.264,-18.7668,1379234197,,,
-673,1,-633.7896,-18.0078,1379234242,,,
-673,1,-631.7354,-23.4045,1379234276,,,
-673,1,-630.8544,-22.8538,1379234295,,,
-673,1,-631.6034,-18.6223,1379234333,,,
-337,1,-633.9032,-12.4025,1379234378,,,
-337,1,-634.8493,-12.9731,1379234412,,,
-337,1,-632.8577,-15.4667,1379234430,,,
-337,1,-626.8845,-23.9872,1379234456,,,
-337,1,-626.5043,-24.1352,1379234512,,,
-337,1,-631.0446,-26.2962,1379234546,,,
-337,1,-634.7484,-32.3647,1379234565,,,
-337,1,-634.958,-30.703,1379234603,,,
-337,1,-437.3794,-26.4359,1379234648,,,
-337,1,-336.8939,-25.389,1379234682,,,
-337,1,-309.8095,-26.9364,1379234712,,,
-337,1,-301.3683,-28.1069,1379234739,,,
-337,1,-302.8893,-31.5881,1379234745,,,
-337,1,-303.0197,-29.1686,1379234803,,,
-337,1,-307.6531,-22.8953,1379234847,,,
-337,1,-307.532,-21.8628,1379234872,,,
-337,1,-307.9954,-21.3868,1379234906,,,
-337,1,-316.5715,-9.494,1379234937,,,
-337,1,-319.4616,-4.571,1379234981,,,
-337,1,-316.1844,-3.954,1379235009,,,
-337,1,-316.579,-3.2647,1379235042,,,
-337,1,-318.2701,-2.0982,1379235053,,,
-337,1,-317.9574,-1.189,1379235116,,,
-337,1,-318.4266,-1.144,1379235142,,,
-337,1,-320.4474,-2.2554,1379235177,,,
-337,1,-322.882,-3.326,1379235206,,,
-337,1,-323.912,-2.525,1379235233,,,
-337,1,-322.7793,-0.8644,1379235278,,,
-337,1,-321.1289,-1.5399,1379235312,,,
-337,1,-309.9322,-9.241,1379235341,,,
-337,1,-309.8954,-9.2458,1379235356,,,
-337,1,-309.8182,-8.18,1379235412,,,
-337,1,-310.4149,-3.8217,1379235447,,,
-337,1,-310.4501,-3.5414,1379235478,,,
-337,1,-309.5314,-3.7213,1379235504,,,
-337,1,-308.2019,-2.9176,1379235547,,,
-337,1,-307.937,-4.2438,1379235581,,,
-337,1,-308.0488,-3.2319,1379235600,,,
-337,1,-309.1592,-2.1474,1379235638,,,
-337,1,-310.6234,-6.6852,1379235683,,,
-337,1,-314.0863,-0.8901,1379235716,,,
-337,1,-314.0281,-1.6851,1379235746,,,
-337,1,-313.4301,-2.7212,1379235772,,,
-337,1,-312.6046,-4.0693,1379235806,,,
-337,1,-311.6904,-5.3232,1379235838,,,
-337,1,-306.5129,-4.5816,1379235881,,,
-337,1,-306.9089,-5.4535,1379235907,,,
-337,1,-314.5213,-8.4774,1379235943,,,
-337,1,-311.9204,-10.6936,1379235953,,,
-337,1,-310.6925,-11.954,1379236016,,,
-337,1,-308.1678,5.5651,1379236043,,,
-337,1,-306.8069,0.13,1379236076,,,
-337,1,-306.8954,1.7211,1379236106,,,
-337,1,-308.2229,2.0716,1379236151,,,
-337,1,-309.3179,4.0082,1379236179,,,
-337,1,-309.4036,15.9566,1379236211,,,
-337,1,-309.8106,13.6802,1379236241,,,
-337,1,-309.2277,7.865,1379236257,,,
-337,1,-309.1753,4.1793,1379236312,,,
-337,1,-305.9323,3.9683,1379236347,,,
-337,1,-310.0725,0.0965,1379236377,,,
-337,1,-308.3324,-5.0182,1379236402,,,
-337,1,-302.4305,0.0619,1379236447,,,
-337,1,-298.7514,2.8336,1379236481,,,
-337,1,-299.2687,0.3381,1379236511,,,
-337,1,-302.4537,-2.2801,1379236537,,,
-337,1,-303.8705,1.6063,1379236583,,,
-337,1,-303.6219,2.6993,1379236616,,,
-337,1,-299.1483,0.7537,1379236647,,,
-337,1,-298.5042,0.2406,1379236674,,,
-337,1,-298.532,5.0436,1379236706,,,
-337,1,-297.7648,1.8643,1379236752,,,
-337,1,-296.2881,-5.821,1379236783,,,
-337,1,-297.1698,-3.0632,1379236807,,,
-337,1,-298.3473,-3.6018,1379236843,,,
-337,1,-300.1338,-13.1538,1379236852,,,
-337,1,-301.2818,-15.4229,1379236918,,,
-337,1,-303.8435,-16.6813,1379236942,,,
-337,1,-307.1613,-0.5872,1379236977,,,
-337,1,-303.4708,1.6697,1379237006,,,
-337,1,-303.7171,0.7547,1379237006,,,
-337,1,-303.7171,0.7547,1379237006,,,
-337,1,-298.0069,-19.4666,1379237006,,,
-337,1,-103.3271,-18.8715,1379237006,,,
-337,1,-64.705,-3.2935,1379237006,,,
-337,1,-63.7408,-3.4873,1379237006,,,
-337,1,-59.0393,-10.9792,1379237006,,,
-337,1,-57.3901,-15.8624,1379237006,,,
-337,1,-54.9208,-30.3829,1379237302,,,
-337,1,-58.8742,-24.7588,1379237347,,,
-1,1,-63.0996,-12.6128,1379237381,,,
-1,1,-63.5671,-6.5778,1379237413,,,
-1,1,-62.3825,-5.5182,1379237438,,,
-1,1,-63.8531,-5.8545,1379237483,,,
-1,1,-64.7466,-6.1181,1379237517,,,
-1,1,-66.3376,-4.4262,1379237547,,,
-1,1,-62.0686,-1.7958,1379237572,,,
-1,1,-57.9217,-4.8966,1379237606,,,
-1,1,-37.0842,-3.1525,1379237653,,,
-1,1,2.7399,0.8264,1379237682,,,
-1,1,7.2469,7.2936,1379237707,,,
-1,1,22.1177,-9.009,1379237752,,,
-1,1,22.983,-8.1386,1379237752,,,
-1,1,23.4992,-8.2584,1379237818,,,
-1,1,21.4314,-3.8229,1379237842,,,
-1,1,19.079,-4.3418,1379237876,,,
-1,1,17.6189,-3.7322,1379237907,,,
-1,1,17.4209,-5.9513,1379237952,,,
-1,1,17.5816,-10.4795,1379237978,,,
-1,1,17.5892,-12.6812,1379238012,,,
-1,1,18.0703,-9.6466,1379238041,,,
-1,1,19.6586,-12.5147,1379238057,,,
-1,1,19.566,-13.4999,1379238112,,,
-1,1,17.0216,-12.2892,1379238146,,,
-1,1,12.5253,-6.841,1379238176,,,
-1,1,14.3023,-4.0172,1379238204,,,
-1,1,14.5802,-3.2441,1379238247,,,
-1,1,19.1724,-1.3775,1379238283,,,
-1,1,20.5498,-1.5886,1379238311,,,
-1,1,22.0083,-0.3195,1379238337,,,
-1,1,23.4707,0.7112,1379238383,,,
-1,1,21.5426,-5.1519,1379238416,,,
-1,1,22.4736,-11.9846,1379238446,,,
-1,1,22.9231,-12.3704,1379238472,,,
-1,1,23.5877,-15.5181,1379238506,,,
-1,1,24.2515,-12.517,1379238551,,,
-1,1,25.0179,-8.7408,1379238581,,,
-1,1,25.2557,-6.5042,1379238607,,,
-1,1,21.0502,-11.4036,1379238652,,,
-1,1,19.3781,-10.8687,1379238652,,,
-1,1,20.4002,-13.4094,1379238716,,,
-1,1,21.5403,-12.7177,1379238744,,,
-1,1,22.3692,-10.9909,1379238787,,,
-1,1,18.6648,-8.5717,1379238807,,,
-1,1,23.8401,-8.5842,1379238851,,,
-1,1,28.5542,-6.6114,1379238877,,,
-1,1,29.1545,-7.6084,1379238911,,,
-1,1,20.3041,-15.2354,1379238943,,,
-1,1,20.6553,-14.9305,1379238987,,,
-1,1,20.9176,-15.9316,1379239013,,,
-1,1,20.4273,-15.8906,1379239048,,,
-1,1,21.5641,-21.7849,1379239077,,,
-1,1,21.5551,-19.7273,1379239103,,,
-1,1,21.8793,-15.2455,1379239147,,,
-1,1,22.4423,-11.4484,1379239182,,,
-1,1,23.0435,-11.2821,1379239211,,,
-1,1,24.6546,-17.238,1379239237,,,
-1,1,22.5977,-17.6192,1379239283,,,
-1,1,22.4024,-17.5444,1379239316,,,
-1,1,21.281,-16.9141,1379239335,,,
-1,1,17.3478,-16.1319,1379239372,,,
-1,1,17.9813,-17.1819,1379239406,,,
-1,1,21.8781,-14.447,1379239451,,,
-1,1,25.4164,-10.5121,1379239481,,,
-1,1,24.8475,-9.1477,1379239507,,,
-1,1,24.2129,-11.513,1379239553,,,
-1,1,25.1675,-12.5744,1379239587,,,
-1,1,25.4144,-13.5498,1379239616,,,
-1,1,24.5607,-10.8173,1379239642,,,
-1,1,24.8554,-11.016,1379239687,,,
-1,1,24.5979,-12.9014,1379239706,,,
-1,1,23.8605,-11.0921,1379239751,,,
-1,1,23.2366,-9.2168,1379239778,,,
-1,1,21.3765,-4.7958,1379239811,,,
-1,1,20.8058,3.0591,1379239841,,,
-1,1,23.5872,-2.9666,1379239887,,,
-1,1,23.9962,-4.2393,1379239914,,,
-1,1,22.4023,-9.4233,1379239946,,,
-1,1,26.9407,-12.5643,1379239976,,,
-1,1,29.12,-12.9285,1379240004,,,
-1,1,27.2524,-11.5319,1379240047,,,
-1,1,16.2858,-11.1766,1379240081,,,
-1,1,12.4801,-7.957,1379240111,,,
-1,1,13.689,-7.8362,1379240137,,,
-1,1,19.0634,-7.3383,1379240183,,,
-1,1,19.4825,-7.0209,1379240216,,,
-1,1,19.2767,-3.7971,1379240246,,,
-1,1,18.8785,-3.8736,1379240272,,,
-1,1,18.6909,-4.5388,1379240306,,,
-1,1,19.3502,-0.6085,1379240351,,,
-1,337,19.8129,-7.29,1379240382,,,
-1,337,20.5706,-6.3461,1379240409,,,
-1,337,21.7977,-2.1938,1379240453,,,
-1,337,19.9739,-3.314,1379240489,,,
-1,337,17.7213,-5.7912,1379240517,,,
-1,337,13.7131,-8.3539,1379240543,,,
-1,337,13.6782,-8.4827,1379240587,,,
-1,337,18.7786,-4.7881,1379240606,,,
-1,337,23.6403,22.3138,1379240651,,,
-1,337,22.3674,154.5695,1379240677,,,
-1,337,15.4715,299.7096,1379240722,,,
-1,337,20.2334,293.6981,1379240756,,,
-1,337,19.4955,301.2521,1379240787,,,
-1,337,19.0897,305.4786,1379240812,,,
-1,337,17.4202,303.4193,1379240848,,,
-1,337,14.5656,307.3444,1379240876,,,
-1,337,12.471,309.3093,1379240902,,,
-1,337,27.0916,306.4474,1379240947,,,
-1,337,25.6659,306.5261,1379240981,,,
-1,337,25.1097,307.7597,1379241014,,,
-1,337,24.7218,306.4853,1379241056,,,
-1,337,25.7516,308.5113,1379241083,,,
-1,337,25.6915,306.5793,1379241116,,,
-1,337,25.1927,305.3847,1379241147,,,
-1,337,24.4116,304.6882,1379241172,,,
-1,337,23.4499,304.5232,1379241206,,,
-1,337,23.8479,306.6364,1379241251,,,
-1,337,22.8058,306.8531,1379241281,,,
-1,337,21.6299,303.6722,1379241308,,,
-1,337,25.7818,303.0103,1379241352,,,
-1,337,26.4368,304.2562,1379241387,,,
-1,337,25.6709,303.3539,1379241417,,,
-1,337,24.3619,307.7011,1379241443,,,
-1,337,26.2469,312.6664,1379241487,,,
-1,337,27.0839,312.7268,1379241506,,,
-1,337,26.96,309.7776,1379241550,,,
-1,337,26.2095,305.3683,1379241578,,,
-1,337,25.4959,304.7667,1379241622,,,
-1,337,28.2942,307.2239,1379241645,,,
-1,337,28.7094,307.9417,1379241687,,,
-1,337,28.4769,307.5072,1379241714,,,
-1,337,24.9922,303.0787,1379241735,,,
-1,337,24.5866,305.0572,1379241778,,,
-1,337,23.8228,305.6121,1379241802,,,
-1,337,22.7087,306.2459,1379241849,,,
-1,337,18.5581,306.9026,1379241870,,,
-1,337,16.9127,306.11,1379241911,,,
-1,337,17.4132,304.9656,1379241956,,,
-1,337,25.3635,310.643,1379241983,,,
-1,337,24.285,310.0474,1379242016,,,
-1,337,19.3364,305.1763,1379242046,,,
-1,337,17.0763,300.8008,1379242091,,,
-1,337,18.8752,300.536,1379242106,,,
-1,337,19.3928,298.756,1379242151,,,
-1,337,22.2776,301.6451,1379242181,,,
-1,337,23.2355,304.8192,1379242207,,,
-1,337,22.9481,306.4097,1379242252,,,
-1,337,21.7231,312.011,1379242287,,,
-1,337,20.2016,313.5845,1379242315,,,
-1,337,19.9359,314.7074,1379242342,,,
-1,337,22.9661,306.3652,1379242387,,,
-1,337,23.143,305.7813,1379242406,,,
-1,337,22.9967,307.411,1379242451,,,
-1,337,28.591,312.6856,1379242477,,,
-1,337,27.4631,308.9811,1379242522,,,
-1,337,25.406,306.0105,1379242556,,,
-1,337,23.882,306.1709,1379242587,,,
-1,337,23.2954,309.7256,1379242612,,,
-1,337,24.111,311.6887,1379242657,,,
-1,337,24.2977,308.7578,1379242691,,,
-1,337,21.0075,311.1957,1379242702,,,
-1,337,19.2386,310.7807,1379242747,,,
-1,337,21.4585,313.0328,1379242792,,,
-1,337,21.3653,312.7896,1379242811,,,
-1,337,21.5873,307.5484,1379242856,,,
-1,337,23.3187,300.3684,1379242883,,,
-1,337,23.1609,300.3546,1379242917,,,
-1,337,25.3891,296.1705,1379242946,,,
-1,337,23.7252,301.8657,1379242991,,,
-1,337,19.5013,294.1277,1379243006,,,
-1,337,18.2447,294.2818,1379243051,,,
-1,337,18.2144,297.7026,1379243083,,,
-1,337,20.3288,297.6802,1379243107,,,
-1,337,17.1627,306.8061,1379243152,,,
-1,337,15.2713,306.3935,1379243187,,,
-1,337,15.5752,304.1599,1379243216,,,
-1,337,14.4837,304.1223,1379243242,,,
-1,337,15.2596,299.9163,1379243289,,,
-1,337,14.8205,293.9631,1379243306,,,
335,337,15.4024,294.3297,1379243351,,,
335,337,16.6284,298.4818,1379243377,,,
335,337,16.8615,301.8046,1379243424,,,
335,337,16.9465,306.9825,1379243456,,,
335,337,16.2073,303.8159,1379243487,,,
335,337,16.2073,303.8159,1379243512,,,
335,337,16.133,297.0988,1379243557,,,
335,337,23.6418,294.6957,1379243591,,,
335,337,282.3339,305.105,1379243602,,,
335,337,266.7659,304.134,1379243647,,,
335,337,309.4871,308.536,1379243693,,,
335,337,330.2268,321.4443,1379243726,,,
335,337,341.4217,322.7461,1379243756,,,
335,337,352.0884,298.9174,1379243783,,,
335,337,353.6938,296.1218,1379243816,,,
335,337,362.568,293.1748,1379243846,,,
335,337,363.0712,291.5458,1379243891,,,
335,337,363.0977,285.4329,1379243906,,,
335,337,364.8573,288.4305,1379243954,,,
335,337,363.8368,282.9317,1379243982,,,
335,337,363.8269,282.4807,1379244026,,,
335,337,360.4155,282.0881,1379244052,,,
335,337,362.1418,284.0973,1379244087,,,
335,337,368.5539,277.1076,1379244116,,,
335,337,361.0199,276.1521,1379244142,,,
335,337,361.8923,271.2043,1379244187,,,
335,337,360.8802,272.4773,1379244207,,,
335,337,358.889,275.411,1379244251,,,
335,337,354.6193,279.842,1379244277,,,
335,337,357.555,286.1635,1379244323,,,
335,337,353.812,281.2465,1379244356,,,
335,337,354.7537,276.9857,1379244387,,,
335,337,352.9716,276.6542,1379244414,,,
335,337,353.6306,278.2782,1379244457,,,
335,337,359.6635,291.4282,1379244491,,,
335,337,363.5128,291.5183,1379244502,,,
335,337,353.3173,277.4972,1379244547,,,
335,337,353.2748,273.7076,1379244592,,,
335,337,353.2735,277.695,1379244625,,,
335,337,352.1004,277.8737,1379244658,,,
335,337,351.8583,279.4937,1379244683,,,
335,337,352.7229,283.2758,1379244727,,,
335,337,351.9992,282.962,1379244750,,,
335,337,352.7408,282.6978,1379244791,,,
335,337,351.5001,286.0487,1379244806,,,
335,337,349.9751,284.2352,1379244853,,,
335,337,352.1239,280.5871,1379244883,,,
335,337,349.8692,279.5057,1379244926,,,
335,337,349.7771,282.4181,1379244952,,,
335,337,353.4415,281.0526,1379244987,,,
335,337,354.9352,283.0311,1379245016,,,
335,337,356.0364,279.8545,1379245061,,,
335,337,355.7479,281.01,1379245087,,,
335,337,356.6157,281.0008,1379245106,,,
335,337,354.1618,280.8243,1379245151,,,
335,337,352.6367,280.6637,1379245177,,,
335,337,352.77,278.0525,1379245222,,,
335,337,351.9557,276.8232,1379245256,,,
335,337,351.8075,282.8745,1379245287,,,
335,337,351.3095,282.5557,1379245312,,,
335,337,348.9917,278.6588,1379245357,,,
335,337,348.8005,278.4656,1379245391,,,
335,337,348.3776,278.8685,1379245404,,,
335,337,349.0708,280.9161,1379245447,,,
335,337,354.0783,285.7321,1379245493,,,
335,337,352.7969,281.6591,1379245526,,,
335,337,353.8286,280.4435,1379245556,,,
335,337,354.3437,280.3263,1379245583,,,
335,337,356.7353,279.3957,1379245628,,,
335,337,357.3799,283.699,1379245647,,,
335,337,357.291,280.3225,1379245691,,,
335,337,357.2257,280.3306,1379245694,,,
335,337,357.0194,280.9647,1379245751,,,
335,337,355.8302,283.3759,1379245781,,,
335,337,359.4922,287.8383,1379245827,,,
335,337,361.5039,293.9276,1379245854,,,
335,337,361.1692,288.9961,1379245887,,,
335,337,361.9413,289.758,1379245916,,,
335,337,352.2712,270.7966,1379245961,,,
335,337,351.3911,270.3955,1379245987,,,
335,337,353.7147,272.8087,1379246006,,,
335,337,358.2205,276.3636,1379246051,,,
335,337,365.2624,284.2797,1379246096,,,
335,337,357.5281,274.0761,1379246122,,,
335,337,353.3067,280.2899,1379246157,,,
335,337,354.479,279.2891,1379246187,,,
335,337,351.8493,281.3358,1379246212,,,
335,337,349.6541,272.0412,1379246257,,,
335,337,350.3725,271.7378,1379246291,,,
335,337,349.9315,271.2776,1379246302,,,
671,337,350.2398,271.8349,1379246348,,,
671,337,344.7293,273.8922,1379246392,,,
671,337,344.0526,273.1052,1379246427,,,
671,337,344.6194,271.6558,1379246457,,,
671,337,345.7441,269.3199,1379246483,,,
671,337,347.9618,268.9391,1379246526,,,
671,337,345.3574,265.5189,1379246561,,,
671,337,340.2537,262.4397,1379246592,,,
671,337,403.1159,276.2488,1379246607,,,
671,337,644.468,307.0457,1379246662,,,
671,337,683.813,315.3302,1379246696,,,
671,337,691.249,319.6342,1379246727,,,
671,337,703.4817,321.0792,1379246753,,,
671,337,718.4452,325.4938,1379246797,,,
671,337,722.9602,317.2943,1379246817,,,
671,337,719.2037,314.5228,1379246861,,,
671,337,717.8072,314.3985,1379246887,,,
671,337,712.5853,316.7828,1379246894,,,
671,337,706.4556,320.6237,1379246952,,,
671,337,703.8959,315.666,1379246984,,,
671,337,697.6307,305.2313,1379247021,,,
671,337,694.5579,297.8434,1379247056,,,
671,337,690.9252,288.4914,1379247075,,,
671,337,699.4516,295.9965,1379247112,,,
671,337,686.2047,285.4155,1379247156,,,
671,337,688.9404,287.0424,1379247190,,,
671,337,683.5085,280.3008,1379247201,,,
671,337,682.5853,276.8926,1379247247,,,
671,337,678.0611,271.9306,1379247291,,,
671,337,681.9486,275.0628,1379247325,,,
671,337,683.429,274.996,1379247357,,,
671,337,676.4121,273.9152,1379247382,,,
671,337,679.7375,283.6889,1379247428,,,
671,337,687.004,291.8772,1379247462,,,
671,337,686.353,282.1216,1379247479,,,
671,337,679.3285,275.7647,1379247505,,,
671,337,677.8055,274.7505,1379247561,,,
671,337,684.9936,284.2611,1379247584,,,
671,337,683.4416,283.2441,1379247626,,,
671,337,676.8011,275.8675,1379247651,,,
671,337,684.5346,290.876,1379247696,,,
671,337,684.998,291.77,1379247730,,,
671,337,681.8704,282.466,1379247761,,,
671,337,688.0094,275.891,1379247787,,,
671,337,688.0519,277.103,1379247806,,,
671,337,688.2309,278.2226,1379247850,,,
671,337,687.0952,279.6878,1379247896,,,
671,337,682.7104,278.418,1379247921,,,
671,337,680.581,282.1916,1379247955,,,
671,337,677.9819,282.8476,1379247987,,,
671,337,694.4168,294.3469,1379248030,,,
671,337,695.6287,293.0565,1379248056,,,
671,337,692.9079,295.3157,1379248091,,,
671,337,677.6451,290.5562,1379248103,,,
671,337,679.9767,286.2477,1379248146,,,
671,337,685.1871,277.2462,1379248191,,,
671,337,685.3033,278.4354,1379248225,,,
671,337,686.0774,279.3104,1379248256,,,
671,337,686.729,281.1513,1379248282,,,
671,337,685.2471,274.8865,1379248328,,,
671,337,685.0043,278.4746,1379248360,,,
671,337,686.2532,281.6951,1379248392,,,
671,337,676.7898,279.8361,1379248405,,,
671,337,676.8239,280.2474,1379248463,,,
671,337,687.7378,290.8004,1379248497,,,
671,337,687.722,291.9556,1379248514,,,
671,337,676.4103,278.6991,1379248553,,,
671,337,680.3947,279.5661,1379248596,,,
671,337,681.7206,277.834,1379248631,,,
671,337,681.0655,282.7837,1379248662,,,
671,337,679.5204,282.7609,1379248686,,,
671,337,678.6003,281.7873,1379248732,,,
671,337,679.9222,282.4391,1379248765,,,
671,337,684.7834,279.7979,1379248784,,,
671,337,676.7272,281.3466,1379248821,,,
671,337,684.5003,284.2805,1379248856,,,
671,337,685.0181,286.3875,1379248886,,,
671,337,687.6868,299.5477,1379248930,,,
671,337,686.2535,297.7559,1379248957,,,
671,337,686.3138,294.6778,1379248990,,,
671,337,683.3668,284.6193,1379249001,,,
671,337,682.579,275.366,1379249048,,,
671,337,679.7729,274.7823,1379249091,,,
671,337,680.9062,278.7221,1379249125,,,
671,337,676.8685,287.0974,1379249155,,,
671,337,674.8952,281.5261,1379249182,,,
671,337,677.6096,277.1478,1379249226,,,
671,337,678.9335,278.3183,1379249260,,,
671,337,680.1691,281.2866,1379249290,,,
671,337,679.7184,278.5279,1379249305,,,
335,337,682.4493,280.6337,1379249361,,,
335,337,682.5937,279.4795,1379249395,,,
335,337,681.2565,277.4048,1379249425,,,
335,337,680.8807,277.7364,1379249451,,,
335,337,682.2054,278.9653,1379249498,,,
335,337,682.7772,278.4063,1379249530,,,
335,337,673.792,273.9849,1379249560,,,
335,337,652.1892,270.9637,1379249588,,,
335,337,360.9997,256.0419,1379249632,,,
335,337,353.2334,245.4832,1379249666,,,
335,337,359.3959,240.3698,1379249697,,,
335,337,352.5518,240.9486,1379249721,,,
335,337,348.296,243.5309,1379249758,,,
335,337,346.5209,249.7386,1379249787,,,
335,337,350.6895,268.7123,1379249832,,,
335,337,351.9016,271.3218,1379249856,,,
335,337,352.9205,270.0065,1379249879,,,
335,337,355.5576,270.0842,1379249901,,,
335,337,356.6196,270.3129,1379249966,,,
335,337,360.4277,282.4359,1379249991,,,
335,337,362.1101,280.4174,1379250025,,,
335,337,362.1101,280.4174,1379250056,,,
335,337,362.1101,280.4174,1379250100,,,
335,337,362.1101,280.4174,1379250126,,,
335,337,365.0858,203.5112,1379250149,,,
335,337,350.4153,267.5844,1379250190,,,
335,337,353.4885,272.2566,1379250194,,,
335,337,361.7049,271.8513,1379250261,,,
335,337,359.4849,278.2175,1379250295,,,
335,337,365.211,280.6348,1379250325,,,
335,337,367.856,287.359,1379250351,,,
335,337,363.4428,285.5106,1379250396,,,
335,337,360.4146,285.5637,1379250430,,,
335,337,357.5119,290.8003,1379250461,,,
335,337,357.8017,294.2638,1379250486,,,
335,337,359.8701,290.9908,1379250532,,,
335,337,360.2465,290.7135,1379250565,,,
335,337,358.3032,289.1171,1379250595,,,
335,337,360.4463,288.9802,1379250621,,,
335,337,358.0827,287.2701,1379250655,,,
335,337,361.1305,281.435,1379250700,,,
335,337,361.7297,275.2585,1379250731,,,
335,337,356.5561,273.8698,1379250756,,,
335,337,356.0628,276.1542,1379250790,,,
335,337,354.1886,279.1372,1379250803,,,
335,337,352.4532,280.5192,1379250866,,,
335,337,350.266,279.0594,1379250893,,,
335,337,354.9377,271.8147,1379250925,,,
335,337,354.7297,273.6003,1379250956,,,
335,337,355.6173,272.4593,1379251000,,,
335,337,359.4465,274.9575,1379251026,,,
335,337,360.3923,280.3475,1379251062,,,
335,337,359.3758,284.8794,1379251092,,,
335,337,358.1651,287.3766,1379251105,,,
335,337,354.0337,284.1921,1379251161,,,
335,337,350.029,285.217,1379251195,,,
335,337,342.2016,292.1861,1379251226,,,
335,337,342.2016,292.1861,1379251251,,,
335,337,309.816,248.2449,1379251296,,,
335,337,305.8054,239.7237,1379251330,,,
335,337,350.8315,283.692,1379251360,,,
335,337,352.0641,285.6965,1379251386,,,
335,337,353.3252,286.1926,1379251432,,,
335,337,352.4435,286.5331,1379251465,,,
335,337,358.0515,312.1824,1379251495,,,
335,337,364.1326,315.1073,1379251523,,,
335,337,360.3444,305.4204,1379251555,,,
335,337,357.9069,300.578,1379251600,,,
335,337,354.4259,292.9215,1379251632,,,
335,337,356.3746,287.0139,1379251658,,,
335,337,365.4516,309.563,1379251701,,,
335,337,362.3792,305.2129,1379251701,,,
335,337,361.8248,306.3234,1379251765,,,
335,337,353.6274,295.7383,1379251791,,,
335,337,359.8659,291.8802,1379251825,,,
335,337,368.0021,284.6837,1379251855,,,
335,337,369.3753,286.967,1379251902,,,
335,337,373.2176,294.0582,1379251927,,,
335,337,367.9829,288.286,1379251960,,,
335,337,374.2615,294.9697,1379251979,,,
335,337,372.2886,296.1729,1379252005,,,
335,337,371.9618,297.0091,1379252061,,,
335,337,366.383,273.4429,1379252095,,,
335,337,360.8769,280.2188,1379252125,,,
335,337,359.7664,282.2943,1379252151,,,
335,337,357.9872,286.2168,1379252196,,,
335,337,361.1037,301.59,1379252230,,,
335,337,361.9142,304.2463,1379252260,,,
335,337,361.9849,307.648,1379252287,,,
335,337,363.2498,305.3132,1379252332,,,
-1,337,364.3734,303.4545,1379252365,,,
-1,337,368.8743,295.7516,1379252395,,,
-1,337,359.1792,279.9109,1379252423,,,
-1,337,356.5821,280.2318,1379252455,,,
-1,337,359.7491,286.3332,1379252500,,,
-1,337,362.9903,304.0898,1379252530,,,
-1,337,349.0148,288.5512,1379252556,,,
-1,337,270.3687,284.2084,1379252601,,,
-1,337,132.1872,274.8065,1379252636,,,
-1,337,60.7844,269.5883,1379252665,,,
-1,337,50.3972,270.1764,1379252691,,,
-1,337,30.7841,283.315,1379252736,,,
-1,337,15.9522,287.8574,1379252755,,,
-1,337,14.5196,292.2256,1379252800,,,
-1,337,14.6737,293.5522,1379252828,,,
-1,337,14.3776,293.624,1379252860,,,
-1,337,15.2766,300.7072,1379252891,,,
-1,337,16.2173,301.5511,1379252936,,,
-1,337,16.33,301.8954,1379252961,,,
-1,337,17.7745,306.204,1379252995,,,
-1,337,14.8585,305.6116,1379253025,,,
-1,337,12.6538,305.9929,1379253051,,,
-1,337,13.0687,309.2528,1379253098,,,
-1,337,13.6309,310.1687,1379253132,,,
-1,337,14.3008,312.488,1379253160,,,
-1,337,13.5926,313.1986,1379253186,,,
-1,337,14.0863,313.0357,1379253232,,,
-1,337,14.5074,312.1053,1379253267,,,
-1,337,14.8948,311.6736,1379253296,,,
-1,337,15.6143,310.2068,1379253321,,,
-1,337,15.4248,308.8608,1379253356,,,
-1,337,14.1415,310.394,1379253400,,,
-1,337,13.6094,310.0523,1379253432,,,
